mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	6.0	5	3/2	3/2	0					firstMeasure	2
2	2	6	6.0	5	3/2	3/2	0						3
3	3	12	6.0	5	3/2	3/2	0				line		4
4	4	18	6.0	5	3/2	3/2	0						5
5	5	24	6.0	5	3/2	3/2	0						6
6	6	30	6.0	5	3/2	3/2	0				line		7
7	7	36	6.0	5	3/2	3/2	0						8
8	8	42	6.0	5	3/2	3/2	0						9
9	9	48	6.0	5	3/2	3/2	0				line		10
10	10	54	6.0	5	3/2	3/2	0			double			11
11	11	60	8.0	5	4/2	2	0			double			12
12	12	68	6.0	5	3/2	3/2	0				line		13
13	13	74	6.0	5	3/2	3/2	0						14
14	14	80	6.0	5	3/2	3/2	0				page		15
15	15	86	6.0	5	3/2	3/2	0			double			16
16	16	92	2.0	5	1/2	1/2	0			double			17
17	17	94	6.0	5	3/2	3/2	0				line		18
18	18	100	6.0	5	3/2	3/2	0						19
19	19	106	6.0	5	3/2	3/2	0						20
20	20	112	6.0	5	3/2	3/2	0				line		21
21	21	118	6.0	5	3/2	3/2	0						22
22	22	124	6.0	5	3/2	3/2	0						23
23	23	130	6.0	5	3/2	3/2	0				line		24
24	24	136	6.0	5	3/2	3/2	0						25
25	25	142	6.0	5	3/2	3/2	0						26
26	26	148	6.0	5	3/2	3/2	0						27
27	27	154	6.0	5	3/2	3/2	0				line		28
28	28	160	6.0	5	3/2	3/2	0						29
29	29	166	6.0	5	3/2	3/2	0						30
30	30	172	6.0	5	3/2	3/2	0				page		31
31	31	178	6.0	5	3/2	3/2	0						32
32	32	184	6.0	5	3/2	3/2	0						33
33	33	190	6.0	5	3/2	3/2	0						34
34	34	196	6.0	5	3/2	3/2	0				line		35
35	35	202	6.0	5	3/2	3/2	0						36
36	36	208	6.0	5	3/2	3/2	0						37
37	37	214	6.0	5	3/2	3/2	0				line		38
38	38	220	6.0	5	3/2	3/2	0						39
39	39	226	6.0	5	3/2	3/2	0						40
40	40	232	6.0	5	3/2	3/2	0				line		41
41	41	238	6.0	5	3/2	3/2	0			double			42
42	42	244	4.0	5	2/2	1	0			double			43
43	43	248	6.0	5	3/2	3/2	0				line		44
44	44	254	6.0	5	3/2	3/2	0						45
45	45	260	6.0	5	3/2	3/2	0				page		46
46	46	266	6.0	5	3/2	3/2	0						47
47	47	272	6.0	5	3/2	3/2	0						48
48	48	278	6.0	5	3/2	3/2	0				line		49
49	49	284	6.0	5	3/2	3/2	0						50
50	50	290	6.0	5	3/2	3/2	0			double	line		51
51	51	296	6.0	0	3/2	3/2	0						52
52	52	302	6.0	0	3/2	3/2	0				line		53
53	53	308	6.0	0	3/2	3/2	0						54
54	54	314	6.0	0	3/2	3/2	0						55
55	55	320	6.0	0	3/2	3/2	0				line		56
56	56	326	6.0	0	3/2	3/2	0			double			57
57	57	332	6.0	5	3/2	3/2	0						58
58	58	338	6.0	5	3/2	3/2	0				page		59
59	59	344	6.0	5	3/2	3/2	0						60
60	60	350	6.0	5	3/2	3/2	0						61
61	61	356	6.0	5	3/2	3/2	0				line		62
62	62	362	6.0	5	3/2	3/2	0						63
63	63	368	6.0	5	3/2	3/2	0						64
64	64	374	6.0	5	3/2	3/2	0				line		65
65	65	380	6.0	5	3/2	3/2	0						66
66	66	386	6.0	5	3/2	3/2	0						67
67	67	392	6.0	5	3/2	3/2	0						68
68	68	398	6.0	5	3/2	3/2	0				line		69
69	69	404	6.0	5	3/2	3/2	0						70
70	70	410	6.0	5	3/2	3/2	0						71
71	71	416	6.0	5	3/2	3/2	0						72
72	72	422	6.0	5	3/2	3/2	0				line		73
73	73	428	6.0	5	3/2	3/2	0						74
74	74	434	6.0	5	3/2	3/2	0						75
75	75	440	6.0	5	3/2	3/2	0						76
76	76	446	6.0	5	3/2	3/2	0					lastMeasure	-1
